Agency,UZA_Name,UACE_Code,Report_Year,Mode_Name,UZA_Area(Sq Miles),UZA_Pop,Service_Area(Sq Miles),Service_Area_Pop,Time_Period,VRM,VRH,UPT
"Disability Services, Inc., dba: Envida","Colorado Springs, CO",18856.0,2024,Bus,200.36,632494.0,275.0,515853.0,Annual Total,52185.0,2338.0,1886.0
"Park County, dba: Windrider Transit",,,2024,Bus,0.0,,,,Annual Total,37999.0,4399.0,5816.0
"San Miguel Authority for Regional Transportation, dba: SMART",,,2024,Commuter Bus,0.0,,,,Annual Total,151357.0,5361.0,36529.0
"San Miguel Authority for Regional Transportation, dba: SMART",,,2024,Bus,0.0,,,,Annual Total,95993.0,6825.0,46553.0
"San Miguel Authority for Regional Transportation, dba: SMART",,,2024,Vanpool,0.0,,,,Annual Total,176800.0,3394.0,8038.0
"Butte Silver Bow County Council on Aging, dba: Belmont Senior Center",,,2024,Demand Response,0.0,,,,Annual Total,11849.0,1969.0,4618.0
"Community Transit of Watertown/Sisseton, Inc.",,,2024,Demand Response,0.0,,,,Annual Total,830399.0,65254.0,190704.0
"Town of Vail, dba: Vail Transit",,,2024,Demand Response,0.0,,,,Annual Total,881.0,86.0,208.0
"Town of Vail, dba: Vail Transit",,,2024,Bus,0.0,,,,Annual Total,793391.0,68493.0,2623386.0
"Clear Creek County, dba: RoundAbout",,,2024,Bus,0.0,,,,Annual Total,107722.0,4216.0,19135.0
"Red Lodge Area Community Foundation, dba: Carbon County Area Ride & Transit",,,2024,Demand Response,0.0,,,,Annual Total,58757.0,2871.0,1940.0
"Eagle Valley Transportation Authority, dba: Core Transit",,,2024,Demand Response,0.0,,,,Annual Total,0.0,0.0,0.0
"Eagle Valley Transportation Authority, dba: Core Transit",,,2024,Bus,0.0,,,,Annual Total,0.0,0.0,0.0
Regional Transportation Commission of Washoe County,"Reno, NV--CA",74179.0,2024,Commuter Bus,165.43,446529.0,129.0,408550.0,Annual Total,99831.0,3309.0,20169.0
Regional Transportation Commission of Washoe County,"Reno, NV--CA",74179.0,2024,Demand Response,165.43,446529.0,129.0,408550.0,Annual Total,1366842.0,88794.0,197439.0
Regional Transportation Commission of Washoe County,"Reno, NV--CA",74179.0,2024,Demand Response,165.43,446529.0,129.0,408550.0,Annual Total,47629.0,2062.0,13955.0
Regional Transportation Commission of Washoe County,"Reno, NV--CA",74179.0,2024,Demand Response,165.43,446529.0,129.0,408550.0,Annual Total,105682.0,4392.0,17877.0
Regional Transportation Commission of Washoe County,"Reno, NV--CA",74179.0,2024,Bus,165.43,446529.0,129.0,408550.0,Annual Total,2839608.0,255389.0,5290863.0
Regional Transportation Commission of Washoe County,"Reno, NV--CA",74179.0,2024,Vanpool,165.43,446529.0,129.0,408550.0,Annual Total,5125259.0,122214.0,656232.0
City and County of Honolulu,"Honolulu, HI",39889.0,2024,Demand Response,144.97,853252.0,277.0,1016508.0,Annual Total,6850540.0,473773.0,1105609.0
City and County of Honolulu,"Honolulu, HI",39889.0,2024,Demand Response,144.97,853252.0,277.0,1016508.0,Annual Total,670455.0,31746.0,92653.0
City and County of Honolulu,"Honolulu, HI",39889.0,2024,Heavy Rail,144.97,853252.0,277.0,1016508.0,Annual Total,2379168.0,97722.0,1157841.0
City and County of Honolulu,"Honolulu, HI",39889.0,2024,Bus,144.97,853252.0,277.0,1016508.0,Annual Total,18589023.0,1409350.0,41052559.0
"San Francisco Bay Area Rapid Transit District, dba: SF BART","San Francisco--Oakland, CA",78904.0,2024,Heavy Rail,513.8,3515933.0,80.0,867725.0,Annual Total,71858025.0,2273862.0,53222212.0
"San Francisco Bay Area Rapid Transit District, dba: SF BART","San Francisco--Oakland, CA",78904.0,2024,Monorail/Automated Guideway,513.8,3515933.0,80.0,867725.0,Annual Total,258320.0,19949.0,432021.0
"San Francisco Bay Area Rapid Transit District, dba: SF BART","San Francisco--Oakland, CA",78904.0,2024,Hybrid Rail,513.8,3515933.0,80.0,867725.0,Annual Total,1113639.0,40079.0,1273133.0
Golden Empire Transit District,"Bakersfield, CA",4681.0,2024,Demand Response,132.12,570235.0,149.0,554569.0,Annual Total,1448788.0,85662.0,196023.0
Golden Empire Transit District,"Bakersfield, CA",4681.0,2024,Bus,132.12,570235.0,149.0,554569.0,Annual Total,2551647.0,215553.0,3639198.0
Navajo Nation,Arizona Non-UZA,4.0,2024,Commuter Bus,0.0,1296856.0,,,Annual Total,431181.0,12147.0,80219.0
Santa Cruz Metropolitan Transit District,"Santa Cruz, CA",79336.0,2024,Commuter Bus,60.45,169038.0,445.0,271352.0,Annual Total,424962.0,15644.0,134499.0
Santa Cruz Metropolitan Transit District,"Santa Cruz, CA",79336.0,2024,Demand Response,60.45,169038.0,445.0,271352.0,Annual Total,407218.0,35677.0,70337.0
Santa Cruz Metropolitan Transit District,"Santa Cruz, CA",79336.0,2024,Bus,60.45,169038.0,445.0,271352.0,Annual Total,2253439.0,171783.0,3706882.0
"City of Santa Monica, dba: Big Blue Bus","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Demand Response,1636.83,12237376.0,69.0,1022273.0,Annual Total,10460.0,2331.0,2771.0
"City of Santa Monica, dba: Big Blue Bus","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Demand Response,1636.83,12237376.0,69.0,1022273.0,Annual Total,51688.0,4145.0,26487.0
"City of Santa Monica, dba: Big Blue Bus","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Bus,1636.83,12237376.0,69.0,1022273.0,Annual Total,3925400.0,429615.0,8604201.0
"San Mateo County Transit District, dba: SamTrans","San Francisco--Oakland, CA",78904.0,2024,Demand Response,513.8,3515933.0,97.0,764442.0,Annual Total,1939741.0,149745.0,238535.0
"San Mateo County Transit District, dba: SamTrans","San Francisco--Oakland, CA",78904.0,2024,Demand Response,513.8,3515933.0,97.0,764442.0,Annual Total,293718.0,9950.0,25558.0
"San Mateo County Transit District, dba: SamTrans","San Francisco--Oakland, CA",78904.0,2024,Bus,513.8,3515933.0,97.0,764442.0,Annual Total,4177512.0,416750.0,7915890.0
"San Mateo County Transit District, dba: SamTrans","San Francisco--Oakland, CA",78904.0,2024,Bus,513.8,3515933.0,97.0,764442.0,Annual Total,1929825.0,162828.0,2075617.0
"City of Torrance, dba: Torrance Transit System","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Demand Response,1636.83,12237376.0,103.0,606911.0,Annual Total,96960.0,4032.0,29306.0
"City of Torrance, dba: Torrance Transit System","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Bus,1636.83,12237376.0,103.0,606911.0,Annual Total,1800382.0,147481.0,2037725.0
"Reno-Sparks Indian Colony, dba: Reno Sparks Indian Colony","Reno, NV--CA",74179.0,2024,Bus,165.43,446529.0,,,Annual Total,69235.0,3952.0,8071.0
"San Joaquin Regional Transit District, dba: San Joaquin RTD","Stockton, CA",85087.0,2024,Commuter Bus,92.46,414847.0,1392.0,793229.0,Annual Total,310133.0,10055.0,38992.0
"San Joaquin Regional Transit District, dba: San Joaquin RTD","Stockton, CA",85087.0,2024,Demand Response,92.46,414847.0,1392.0,793229.0,Annual Total,307422.0,15532.0,24735.0
"San Joaquin Regional Transit District, dba: San Joaquin RTD","Stockton, CA",85087.0,2024,Demand Response,92.46,414847.0,1392.0,793229.0,Annual Total,343108.0,23502.0,57253.0
"San Joaquin Regional Transit District, dba: San Joaquin RTD","Stockton, CA",85087.0,2024,Bus,92.46,414847.0,1392.0,793229.0,Annual Total,2213858.0,184581.0,2435378.0
"Santa Clara Valley Transportation Authority, dba: Valley Transportation Authority","San Jose, CA",79039.0,2024,Demand Response,285.48,1837446.0,346.0,1903198.0,Annual Total,3817480.0,235793.0,361254.0
"Santa Clara Valley Transportation Authority, dba: Valley Transportation Authority","San Jose, CA",79039.0,2024,Light Rail,285.48,1837446.0,346.0,1903198.0,Annual Total,2618995.0,186281.0,4723010.0
"Santa Clara Valley Transportation Authority, dba: Valley Transportation Authority","San Jose, CA",79039.0,2024,Bus,285.48,1837446.0,346.0,1903198.0,Annual Total,15510253.0,1346452.0,22433782.0
"Santa Clara Valley Transportation Authority, dba: Valley Transportation Authority","San Jose, CA",79039.0,2024,Bus,285.48,1837446.0,346.0,1903198.0,Annual Total,173819.0,17157.0,192736.0
"Alameda-Contra Costa Transit District, dba: AC Transit","San Francisco--Oakland, CA",78904.0,2024,Commuter Bus,513.8,3515933.0,364.0,1586454.0,Annual Total,470322.0,30745.0,536641.0
"Alameda-Contra Costa Transit District, dba: AC Transit","San Francisco--Oakland, CA",78904.0,2024,Demand Response,513.8,3515933.0,364.0,1586454.0,Annual Total,5025019.0,368102.0,480098.0
"Alameda-Contra Costa Transit District, dba: AC Transit","San Francisco--Oakland, CA",78904.0,2024,Bus,513.8,3515933.0,364.0,1586454.0,Annual Total,16416600.0,1641773.0,33931071.0
"Alameda-Contra Costa Transit District, dba: AC Transit","San Francisco--Oakland, CA",78904.0,2024,Bus,513.8,3515933.0,364.0,1586454.0,Annual Total,396327.0,24591.0,197510.0
"Alameda-Contra Costa Transit District, dba: AC Transit","San Francisco--Oakland, CA",78904.0,2024,Bus Rapid Transit,513.8,3515933.0,364.0,1586454.0,Annual Total,708670.0,79549.0,4798970.0
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco--Oakland, CA",78904.0,2024,Cable Car,513.8,3515933.0,49.0,843071.0,Annual Total,199513.0,93003.0,3925803.0
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco--Oakland, CA",78904.0,2024,Demand Response,513.8,3515933.0,49.0,843071.0,Annual Total,1271406.0,169926.0,254113.0
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco--Oakland, CA",78904.0,2024,Light Rail,513.8,3515933.0,49.0,843071.0,Annual Total,4977464.0,584384.0,28230682.0
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco--Oakland, CA",78904.0,2024,Bus,513.8,3515933.0,49.0,843071.0,Annual Total,13378563.0,1702426.0,77857337.0
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco--Oakland, CA",78904.0,2024,Streetcar Rail,513.8,3515933.0,49.0,843071.0,Annual Total,251848.0,50275.0,3828113.0
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco--Oakland, CA",78904.0,2024,Trolleybus,513.8,3515933.0,49.0,843071.0,Annual Total,5087866.0,845811.0,46447945.0
"Golden Gate Bridge, Highway and Transportation District","San Francisco--Oakland, CA",78904.0,2024,Demand Response,513.8,3515933.0,124.0,836630.0,Annual Total,158222.0,7888.0,11571.0
"Golden Gate Bridge, Highway and Transportation District","San Francisco--Oakland, CA",78904.0,2024,Ferryboat,513.8,3515933.0,124.0,836630.0,Annual Total,210937.0,16699.0,1421356.0
"Golden Gate Bridge, Highway and Transportation District","San Francisco--Oakland, CA",78904.0,2024,Bus,513.8,3515933.0,124.0,836630.0,Annual Total,2052929.0,122338.0,1432232.0
"City of Santa Rosa, dba: Santa Rosa CityBus","Santa Rosa, CA",79498.0,2024,Demand Response,79.39,297329.0,51.0,174890.0,Annual Total,175077.0,16048.0,28560.0
"City of Santa Rosa, dba: Santa Rosa CityBus","Santa Rosa, CA",79498.0,2024,Bus,79.39,297329.0,51.0,174890.0,Annual Total,796922.0,71876.0,1419472.0
"City of Santa Rosa, dba: Santa Rosa CityBus","Santa Rosa, CA",79498.0,2024,Bus,79.39,297329.0,51.0,174890.0,Annual Total,20293.0,1906.0,3754.0
"Ak-Chin Indian Community, dba: Ak-Chin Tribal Transit",Arizona Non-UZA,4.0,2024,Demand Response,0.0,1296856.0,,,Annual Total,47441.0,2838.0,14282.0
"Sacramento Regional Transit District, dba: Sacramento RT","Sacramento, CA",77068.0,2024,Demand Response,467.58,1946618.0,291.0,1364200.0,Annual Total,3105023.0,198319.0,464072.0
"Sacramento Regional Transit District, dba: Sacramento RT","Sacramento, CA",77068.0,2024,Demand Response,467.58,1946618.0,291.0,1364200.0,Annual Total,695253.0,32500.0,87672.0
"Sacramento Regional Transit District, dba: Sacramento RT","Sacramento, CA",77068.0,2024,Light Rail,467.58,1946618.0,291.0,1364200.0,Annual Total,3605817.0,200768.0,6783370.0
"Sacramento Regional Transit District, dba: Sacramento RT","Sacramento, CA",77068.0,2024,Bus,467.58,1946618.0,291.0,1364200.0,Annual Total,7328995.0,628617.0,9026468.0
Santa Barbara Metropolitan Transit District,"Santa Barbara, CA",79282.0,2024,Bus,54.81,202197.0,57.0,210200.0,Annual Total,2088528.0,171457.0,4684415.0
"City of Norwalk , dba: Norwalk Transit System","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Demand Response,1636.83,12237376.0,37.0,637365.0,Annual Total,62934.0,10581.0,21220.0
"City of Norwalk , dba: Norwalk Transit System","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Bus,1636.83,12237376.0,37.0,637365.0,Annual Total,950139.0,82796.0,1140644.0
Long Beach Transit,"Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Demand Response,1636.83,12237376.0,108.0,927284.0,Annual Total,137709.0,14995.0,22234.0
Long Beach Transit,"Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Bus,1636.83,12237376.0,108.0,927284.0,Annual Total,6625950.0,670380.0,18481114.0
"City of La Mirada , dba: La Mirada Transit","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Demand Response,1636.83,12237376.0,8.0,46909.0,Annual Total,53433.0,6200.0,30153.0
San Diego Metropolitan Transit System,"San Diego, CA",78661.0,2024,Commuter Bus,674.72,3070300.0,902.0,2269953.0,Annual Total,207690.0,7353.0,105696.0
San Diego Metropolitan Transit System,"San Diego, CA",78661.0,2024,Demand Response,674.72,3070300.0,902.0,2269953.0,Annual Total,2208817.0,133141.0,200622.0
San Diego Metropolitan Transit System,"San Diego, CA",78661.0,2024,Demand Response,674.72,3070300.0,902.0,2269953.0,Annual Total,1058713.0,39017.0,113477.0
San Diego Metropolitan Transit System,"San Diego, CA",78661.0,2024,Light Rail,674.72,3070300.0,902.0,2269953.0,Annual Total,12156157.0,668761.0,39649485.0
San Diego Metropolitan Transit System,"San Diego, CA",78661.0,2024,Bus,674.72,3070300.0,902.0,2269953.0,Annual Total,9052237.0,783784.0,17819019.0
San Diego Metropolitan Transit System,"San Diego, CA",78661.0,2024,Bus,674.72,3070300.0,902.0,2269953.0,Annual Total,11090036.0,1065808.0,17794495.0
"City of Fresno, dba: Fresno Area Express","Fresno, CA",31843.0,2024,Demand Response,159.11,717589.0,154.0,591531.0,Annual Total,906764.0,77227.0,154181.0
"City of Fresno, dba: Fresno Area Express","Fresno, CA",31843.0,2024,Bus,159.11,717589.0,154.0,591531.0,Annual Total,5361880.0,465434.0,9606251.0
"Omnitrans, dba: OMNI","Riverside--San Bernardino, CA",75340.0,2024,Demand Response,608.56,2276703.0,466.0,1556579.0,Annual Total,1375881.0,91698.0,157163.0
"Omnitrans, dba: OMNI","Riverside--San Bernardino, CA",75340.0,2024,Bus,608.56,2276703.0,466.0,1556579.0,Annual Total,6407218.0,477627.0,6646951.0
"Omnitrans, dba: OMNI","Riverside--San Bernardino, CA",75340.0,2024,Bus,608.56,2276703.0,466.0,1556579.0,Annual Total,407775.0,32755.0,171888.0
North County Transit District,"San Diego, CA",78661.0,2024,Commuter Rail,674.72,3070300.0,354.0,1011493.0,Annual Total,1603304.0,49292.0,852993.0
North County Transit District,"San Diego, CA",78661.0,2024,Demand Response,674.72,3070300.0,354.0,1011493.0,Annual Total,903563.0,53654.0,105244.0
North County Transit District,"San Diego, CA",78661.0,2024,Bus,674.72,3070300.0,354.0,1011493.0,Annual Total,5213436.0,429265.0,4924682.0
North County Transit District,"San Diego, CA",78661.0,2024,Hybrid Rail,674.72,3070300.0,354.0,1011493.0,Annual Total,527408.0,23961.0,1822849.0
Riverside Transit Agency,"Riverside--San Bernardino, CA",75340.0,2024,Commuter Bus,608.56,2276703.0,2500.0,1909017.0,Annual Total,558011.0,20827.0,185874.0
Riverside Transit Agency,"Riverside--San Bernardino, CA",75340.0,2024,Demand Response,608.56,2276703.0,2500.0,1909017.0,Annual Total,2468984.0,144978.0,286555.0
Riverside Transit Agency,"Riverside--San Bernardino, CA",75340.0,2024,Bus,608.56,2276703.0,2500.0,1909017.0,Annual Total,4179570.0,320769.0,4471869.0
Riverside Transit Agency,"Riverside--San Bernardino, CA",75340.0,2024,Bus,608.56,2276703.0,2500.0,1909017.0,Annual Total,1960409.0,131874.0,810022.0
"City of Phoenix, dba: Valley Metro","Phoenix--Mesa--Scottsdale, AZ",69184.0,2024,Demand Response,1110.48,3976313.0,520.0,1650070.0,Annual Total,3449836.0,258597.0,293730.0
"City of Phoenix, dba: Valley Metro","Phoenix--Mesa--Scottsdale, AZ",69184.0,2024,Bus,1110.48,3976313.0,520.0,1650070.0,Annual Total,20807800.0,1699352.0,23730179.0
"City of Tucson, dba: Sun Tran","Tucson, AZ",88732.0,2024,Demand Response,357.35,875441.0,335.0,788356.0,Annual Total,3623051.0,266590.0,506164.0
"City of Tucson, dba: Sun Tran","Tucson, AZ",88732.0,2024,Bus,357.35,875441.0,335.0,788356.0,Annual Total,7316891.0,592263.0,15792573.0
"City of Tucson, dba: Sun Tran","Tucson, AZ",88732.0,2024,Streetcar Rail,357.35,875441.0,335.0,788356.0,Annual Total,188129.0,25235.0,1671376.0
City of Glendale,"Phoenix--Mesa--Scottsdale, AZ",69184.0,2024,Demand Response,1110.48,3976313.0,59.0,248267.0,Annual Total,261780.0,21428.0,48048.0
City of Glendale,"Phoenix--Mesa--Scottsdale, AZ",69184.0,2024,Bus,1110.48,3976313.0,59.0,248267.0,Annual Total,90832.0,8249.0,65146.0
Gold Coast Transit District,"Oxnard--San Buenaventura (Ventura), CA",66673.0,2024,Demand Response,76.61,376117.0,77.0,374827.0,Annual Total,855651.0,53993.0,114914.0
Gold Coast Transit District,"Oxnard--San Buenaventura (Ventura), CA",66673.0,2024,Bus,76.61,376117.0,77.0,374827.0,Annual Total,2063036.0,184285.0,3530561.0
Orange County Transportation Authority,"Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Demand Response,1636.83,12237376.0,435.0,2860175.0,Annual Total,6358557.0,476044.0,851757.0
Orange County Transportation Authority,"Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Demand Response,1636.83,12237376.0,435.0,2860175.0,Annual Total,3685348.0,167280.0,340479.0
Orange County Transportation Authority,"Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Bus,1636.83,12237376.0,435.0,2860175.0,Annual Total,10144329.0,903237.0,24433436.0
Orange County Transportation Authority,"Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Bus,1636.83,12237376.0,435.0,2860175.0,Annual Total,6605599.0,552606.0,10526618.0
Orange County Transportation Authority,"Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Vanpool,1636.83,12237376.0,435.0,2860175.0,Annual Total,2704844.0,72463.0,314313.0
"City of Culver City, dba: Culver CityBus","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Demand Response,1636.83,12237376.0,43.0,529532.0,Annual Total,8149.0,865.0,3832.0
"City of Culver City, dba: Culver CityBus","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Bus,1636.83,12237376.0,43.0,529532.0,Annual Total,1420969.0,132020.0,2887456.0
"City of Montebello, dba: Montebello Bus Lines","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Demand Response,1636.83,12237376.0,151.0,361624.0,Annual Total,30468.0,4235.0,18511.0
"City of Montebello, dba: Montebello Bus Lines","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Demand Response,1636.83,12237376.0,151.0,361624.0,Annual Total,61943.0,3869.0,58786.0
"City of Montebello, dba: Montebello Bus Lines","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Bus,1636.83,12237376.0,151.0,361624.0,Annual Total,1571985.0,152359.0,2720889.0
"City of Gardena, dba: GTrans","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Demand Response,1636.83,12237376.0,88.0,816700.0,Annual Total,36144.0,4629.0,10289.0
"City of Gardena, dba: GTrans","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Bus,1636.83,12237376.0,88.0,816700.0,Annual Total,1274864.0,89154.0,2170007.0
"City of Commerce, dba: City of Commerce Transit","Los Angeles--Long Beach--Anaheim, CA",51445.0,2024,Demand Response,1636.83,12237376.0,11.0,12997.0,Annual Total,62574.0,7211.0,10142.0
